timestamp	elapsed_process	active_file	active_lines	total_lines	error_rows	gpu	ollama_model
2026-05-21 06:34:07	10:33:51	qwen3.5_35b-a3b__direct_kb.jsonl	18	768	0	23167/ 19/ 66	qwen3.5:35b-a3b
2026-05-21 06:35:08	10:34:51	qwen3.5_35b-a3b__direct_kb.jsonl	18	768	0	23167/ 9/ 61	qwen3.5:35b-a3b
2026-05-21 06:36:08	10:35:51	qwen3.5_35b-a3b__direct_kb.jsonl	18	768	0	23167/ 18/ 63	qwen3.5:35b-a3b
2026-05-21 06:37:08	10:36:52	qwen3.5_35b-a3b__direct_kb.jsonl	18	768	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 06:38:08	10:37:52	qwen3.5_35b-a3b__direct_kb.jsonl	19	769	0	23167/ 100/ 66	qwen3.5:35b-a3b
2026-05-21 06:39:09	10:38:52	qwen3.5_35b-a3b__direct_kb.jsonl	19	769	0	23167/ 19/ 62	qwen3.5:35b-a3b
2026-05-21 06:40:09	10:39:52	qwen3.5_35b-a3b__direct_kb.jsonl	19	769	0	23167/ 52/ 61	qwen3.5:35b-a3b
2026-05-21 06:41:09	10:40:53	qwen3.5_35b-a3b__direct_kb.jsonl	19	769	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 06:42:09	10:41:53	qwen3.5_35b-a3b__direct_kb.jsonl	19	769	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 06:43:10	10:42:53	qwen3.5_35b-a3b__direct_kb.jsonl	20	770	0	23167/ 9/ 66	qwen3.5:35b-a3b
2026-05-21 06:44:10	10:43:53	qwen3.5_35b-a3b__direct_kb.jsonl	20	770	0	23167/ 15/ 61	qwen3.5:35b-a3b
2026-05-21 06:45:10	10:44:54	qwen3.5_35b-a3b__direct_kb.jsonl	20	770	0	23167/ 19/ 62	qwen3.5:35b-a3b
2026-05-21 06:46:10	10:45:54	qwen3.5_35b-a3b__direct_kb.jsonl	20	770	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 06:47:11	10:46:54	qwen3.5_35b-a3b__direct_kb.jsonl	21	771	0	23167/ 100/ 66	qwen3.5:35b-a3b
2026-05-21 06:48:11	10:47:54	qwen3.5_35b-a3b__direct_kb.jsonl	21	771	0	23167/ 14/ 63	qwen3.5:35b-a3b
2026-05-21 06:49:11	10:48:55	qwen3.5_35b-a3b__direct_kb.jsonl	21	771	0	23167/ 19/ 60	qwen3.5:35b-a3b
2026-05-21 06:50:11	10:49:55	qwen3.5_35b-a3b__direct_kb.jsonl	21	771	0	23167/ 23/ 61	qwen3.5:35b-a3b
2026-05-21 06:51:12	10:50:55	qwen3.5_35b-a3b__direct_kb.jsonl	21	771	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 06:52:12	10:51:55	qwen3.5_35b-a3b__direct_kb.jsonl	22	772	0	23167/ 32/ 70	qwen3.5:35b-a3b
2026-05-21 06:53:12	10:52:56	qwen3.5_35b-a3b__direct_kb.jsonl	22	772	0	23167/ 14/ 61	qwen3.5:35b-a3b
2026-05-21 06:54:12	10:53:56	qwen3.5_35b-a3b__direct_kb.jsonl	22	772	0	23167/ 14/ 62	qwen3.5:35b-a3b
2026-05-21 06:55:13	10:54:56	qwen3.5_35b-a3b__direct_kb.jsonl	22	772	0	23167/ 20/ 60	qwen3.5:35b-a3b
2026-05-21 06:56:13	10:55:56	qwen3.5_35b-a3b__direct_kb.jsonl	23	773	0	23167/ 100/ 66	qwen3.5:35b-a3b
2026-05-21 06:57:13	10:56:57	qwen3.5_35b-a3b__direct_kb.jsonl	23	773	0	23167/ 19/ 63	qwen3.5:35b-a3b
2026-05-21 06:58:13	10:57:57	qwen3.5_35b-a3b__direct_kb.jsonl	23	773	0	23167/ 14/ 60	qwen3.5:35b-a3b
2026-05-21 06:59:14	10:58:57	qwen3.5_35b-a3b__direct_kb.jsonl	23	773	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 07:00:14	10:59:58	qwen3.5_35b-a3b__direct_kb.jsonl	23	773	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 07:01:14	11:00:58	qwen3.5_35b-a3b__direct_kb.jsonl	24	774	0	23167/ 100/ 69	qwen3.5:35b-a3b
2026-05-21 07:02:15	11:01:58	qwen3.5_35b-a3b__direct_kb.jsonl	24	774	0	23167/ 13/ 60	qwen3.5:35b-a3b
2026-05-21 07:03:15	11:02:58	qwen3.5_35b-a3b__direct_kb.jsonl	24	774	0	23167/ 20/ 62	qwen3.5:35b-a3b
2026-05-21 07:04:15	11:03:59	qwen3.5_35b-a3b__direct_kb.jsonl	24	774	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 07:05:15	11:04:59	qwen3.5_35b-a3b__direct_kb.jsonl	25	775	0	23167/ 53/ 63	qwen3.5:35b-a3b
2026-05-21 07:06:16	11:05:59	qwen3.5_35b-a3b__direct_kb.jsonl	25	775	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 07:07:16	11:06:59	qwen3.5_35b-a3b__direct_kb.jsonl	25	775	0	23167/ 19/ 59	qwen3.5:35b-a3b
2026-05-21 07:08:16	11:08:00	qwen3.5_35b-a3b__direct_kb.jsonl	25	775	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 07:09:16	11:09:00	qwen3.5_35b-a3b__direct_kb.jsonl	25	775	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 07:10:17	11:10:00	qwen3.5_35b-a3b__direct_kb.jsonl	26	776	0	23167/ 71/ 66	qwen3.5:35b-a3b
2026-05-21 07:11:17	11:11:00	qwen3.5_35b-a3b__direct_kb.jsonl	26	776	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 07:12:17	11:12:01	qwen3.5_35b-a3b__direct_kb.jsonl	26	776	0	23167/ 18/ 63	qwen3.5:35b-a3b
2026-05-21 07:13:17	11:13:01	qwen3.5_35b-a3b__direct_kb.jsonl	26	776	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 07:14:18	11:14:01	qwen3.5_35b-a3b__direct_kb.jsonl	27	777	0	23167/ 51/ 63	qwen3.5:35b-a3b
2026-05-21 07:15:18	11:15:01	qwen3.5_35b-a3b__direct_kb.jsonl	27	777	0	23167/ 19/ 63	qwen3.5:35b-a3b
2026-05-21 07:16:18	11:16:02	qwen3.5_35b-a3b__direct_kb.jsonl	27	777	0	23167/ 19/ 59	qwen3.5:35b-a3b
2026-05-21 07:17:19	11:17:02	qwen3.5_35b-a3b__direct_kb.jsonl	27	777	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 07:18:19	11:18:02	qwen3.5_35b-a3b__direct_kb.jsonl	27	777	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 07:19:19	11:19:03	qwen3.5_35b-a3b__direct_kb.jsonl	28	778	0	23167/ 41/ 69	qwen3.5:35b-a3b
2026-05-21 07:20:19	11:20:03	qwen3.5_35b-a3b__direct_kb.jsonl	28	778	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 07:21:20	11:21:03	qwen3.5_35b-a3b__direct_kb.jsonl	28	778	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 07:22:20	11:22:03	qwen3.5_35b-a3b__direct_kb.jsonl	28	778	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 07:23:20	11:23:04	qwen3.5_35b-a3b__direct_kb.jsonl	29	779	0	23167/ 100/ 64	qwen3.5:35b-a3b
2026-05-21 07:24:20	11:24:04	qwen3.5_35b-a3b__direct_kb.jsonl	29	779	0	23167/ 19/ 63	qwen3.5:35b-a3b
2026-05-21 07:25:21	11:25:04	qwen3.5_35b-a3b__direct_kb.jsonl	29	779	0	23167/ 19/ 60	qwen3.5:35b-a3b
2026-05-21 07:26:21	11:26:04	qwen3.5_35b-a3b__direct_kb.jsonl	29	779	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 07:27:21	11:27:05	qwen3.5_35b-a3b__direct_kb.jsonl	29	779	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 07:28:21	11:28:05	qwen3.5_35b-a3b__direct_kb.jsonl	30	780	0	23167/ 100/ 67	qwen3.5:35b-a3b
2026-05-21 07:29:22	11:29:05	qwen3.5_35b-a3b__direct_kb.jsonl	30	780	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 07:30:22	11:30:05	qwen3.5_35b-a3b__direct_kb.jsonl	30	780	0	23167/ 18/ 63	qwen3.5:35b-a3b
2026-05-21 07:31:22	11:31:06	qwen3.5_35b-a3b__direct_kb.jsonl	30	780	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 07:32:23	11:32:06	qwen3.5_35b-a3b__direct_kb.jsonl	31	781	0	23167/ 52/ 62	qwen3.5:35b-a3b
2026-05-21 07:33:23	11:33:06	qwen3.5_35b-a3b__direct_kb.jsonl	31	781	0	23167/ 19/ 63	qwen3.5:35b-a3b
2026-05-21 07:34:23	11:34:07	qwen3.5_35b-a3b__direct_kb.jsonl	31	781	0	23167/ 10/ 60	qwen3.5:35b-a3b
2026-05-21 07:35:23	11:35:07	qwen3.5_35b-a3b__direct_kb.jsonl	31	781	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 07:36:24	11:36:07	qwen3.5_35b-a3b__direct_kb.jsonl	31	781	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 07:37:24	11:37:07	qwen3.5_35b-a3b__direct_kb.jsonl	32	782	0	23167/ 52/ 67	qwen3.5:35b-a3b
2026-05-21 07:38:24	11:38:08	qwen3.5_35b-a3b__direct_kb.jsonl	32	782	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 07:39:24	11:39:08	qwen3.5_35b-a3b__direct_kb.jsonl	32	782	0	23167/ 85/ 66	qwen3.5:35b-a3b
2026-05-21 07:40:25	11:40:08	qwen3.5_35b-a3b__direct_kb.jsonl	32	782	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 07:41:25	11:41:08	qwen3.5_35b-a3b__direct_kb.jsonl	33	783	0	23167/ 42/ 65	qwen3.5:35b-a3b
2026-05-21 07:42:25	11:42:09	qwen3.5_35b-a3b__direct_kb.jsonl	33	783	0	23167/ 9/ 64	qwen3.5:35b-a3b
2026-05-21 07:43:25	11:43:09	qwen3.5_35b-a3b__direct_kb.jsonl	33	783	0	23167/ 15/ 60	qwen3.5:35b-a3b
2026-05-21 07:44:26	11:44:09	qwen3.5_35b-a3b__direct_kb.jsonl	33	783	0	23167/ 22/ 61	qwen3.5:35b-a3b
2026-05-21 07:45:26	11:45:10	qwen3.5_35b-a3b__direct_kb.jsonl	33	783	0	23167/ 23/ 60	qwen3.5:35b-a3b
2026-05-21 07:46:26	11:46:10	qwen3.5_35b-a3b__direct_kb.jsonl	34	784	0	23167/ 49/ 69	qwen3.5:35b-a3b
2026-05-21 07:47:27	11:47:10	qwen3.5_35b-a3b__direct_kb.jsonl	34	784	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 07:48:27	11:48:10	qwen3.5_35b-a3b__direct_kb.jsonl	34	784	0	23167/ 72/ 65	qwen3.5:35b-a3b
2026-05-21 07:49:27	11:49:11	qwen3.5_35b-a3b__direct_kb.jsonl	34	784	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 07:50:27	11:50:11	qwen3.5_35b-a3b__direct_kb.jsonl	35	785	0	23167/ 100/ 63	qwen3.5:35b-a3b
2026-05-21 07:51:28	11:51:11	qwen3.5_35b-a3b__direct_kb.jsonl	35	785	0	23167/ 14/ 64	qwen3.5:35b-a3b
2026-05-21 07:52:28	11:52:11	qwen3.5_35b-a3b__direct_kb.jsonl	35	785	0	23167/ 19/ 60	qwen3.5:35b-a3b
2026-05-21 07:53:28	11:53:12	qwen3.5_35b-a3b__direct_kb.jsonl	35	785	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 07:54:28	11:54:12	qwen3.5_35b-a3b__direct_kb.jsonl	35	785	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 07:55:29	11:55:12	qwen3.5_35b-a3b__direct_kb.jsonl	36	786	0	23167/ 100/ 69	qwen3.5:35b-a3b
2026-05-21 07:56:29	11:56:12	qwen3.5_35b-a3b__direct_kb.jsonl	36	786	0	23167/ 16/ 61	qwen3.5:35b-a3b
2026-05-21 07:57:29	11:57:13	qwen3.5_35b-a3b__direct_kb.jsonl	36	786	0	23167/ 100/ 67	qwen3.5:35b-a3b
2026-05-21 07:58:29	11:58:13	qwen3.5_35b-a3b__direct_kb.jsonl	36	786	0	23167/ 24/ 61	qwen3.5:35b-a3b
2026-05-21 07:59:30	11:59:13	qwen3.5_35b-a3b__direct_kb.jsonl	37	787	0	23167/ 0/ 59	qwen3.5:35b-a3b
2026-05-21 08:00:30	12:00:13	qwen3.5_35b-a3b__direct_kb.jsonl	37	787	0	23167/ 19/ 63	qwen3.5:35b-a3b
2026-05-21 08:01:30	12:01:14	qwen3.5_35b-a3b__direct_kb.jsonl	37	787	0	23167/ 19/ 60	qwen3.5:35b-a3b
2026-05-21 08:02:31	12:02:14	qwen3.5_35b-a3b__direct_kb.jsonl	37	787	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 08:03:31	12:03:14	qwen3.5_35b-a3b__direct_kb.jsonl	37	787	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 08:04:31	12:04:15	qwen3.5_35b-a3b__direct_kb.jsonl	38	788	0	23167/ 44/ 69	qwen3.5:35b-a3b
2026-05-21 08:05:31	12:05:15	qwen3.5_35b-a3b__direct_kb.jsonl	38	788	0	23167/ 9/ 61	qwen3.5:35b-a3b
2026-05-21 08:06:32	12:06:15	qwen3.5_35b-a3b__direct_kb.jsonl	38	788	0	23167/ 100/ 66	qwen3.5:35b-a3b
2026-05-21 08:07:32	12:07:15	qwen3.5_35b-a3b__direct_kb.jsonl	38	788	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 08:08:32	12:08:16	qwen3.5_35b-a3b__direct_kb.jsonl	38	788	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 08:09:32	12:09:16	qwen3.5_35b-a3b__direct_kb.jsonl	39	789	0	23167/ 19/ 64	qwen3.5:35b-a3b
2026-05-21 08:10:33	12:10:16	qwen3.5_35b-a3b__direct_kb.jsonl	39	789	0	23167/ 19/ 60	qwen3.5:35b-a3b
2026-05-21 08:11:33	12:11:17	qwen3.5_35b-a3b__direct_kb.jsonl	39	789	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 08:12:33	12:12:17	qwen3.5_35b-a3b__direct_kb.jsonl	39	789	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 08:13:34	12:13:17	qwen3.5_35b-a3b__direct_kb.jsonl	40	790	0	23167/ 92/ 65	qwen3.5:35b-a3b
2026-05-21 08:14:34	12:14:17	qwen3.5_35b-a3b__direct_kb.jsonl	40	790	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 08:15:34	12:15:18	qwen3.5_35b-a3b__direct_kb.jsonl	40	790	0	23167/ 41/ 64	qwen3.5:35b-a3b
2026-05-21 08:16:34	12:16:18	qwen3.5_35b-a3b__direct_kb.jsonl	40	790	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 08:17:35	12:17:18	qwen3.5_35b-a3b__direct_kb.jsonl	40	790	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 08:18:35	12:18:18	qwen3.5_35b-a3b__direct_kb.jsonl	41	791	0	23167/ 19/ 64	qwen3.5:35b-a3b
2026-05-21 08:19:35	12:19:19	qwen3.5_35b-a3b__direct_kb.jsonl	41	791	0	23167/ 19/ 60	qwen3.5:35b-a3b
2026-05-21 08:20:35	12:20:19	qwen3.5_35b-a3b__direct_kb.jsonl	41	791	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 08:21:36	12:21:19	qwen3.5_35b-a3b__direct_kb.jsonl	41	791	0	23167/ 13/ 60	qwen3.5:35b-a3b
2026-05-21 08:22:36	12:22:19	qwen3.5_35b-a3b__direct_kb.jsonl	42	792	0	23167/ 52/ 66	qwen3.5:35b-a3b
2026-05-21 08:23:36	12:23:20	qwen3.5_35b-a3b__direct_kb.jsonl	42	792	0	23167/ 10/ 61	qwen3.5:35b-a3b
2026-05-21 08:24:37	12:24:20	qwen3.5_35b-a3b__direct_kb.jsonl	42	792	0	23167/ 47/ 63	qwen3.5:35b-a3b
2026-05-21 08:25:37	12:25:20	qwen3.5_35b-a3b__direct_kb.jsonl	42	792	0	23167/ 13/ 60	qwen3.5:35b-a3b
2026-05-21 08:26:37	12:26:21	qwen3.5_35b-a3b__direct_kb.jsonl	42	792	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 08:27:37	12:27:21	qwen3.5_35b-a3b__direct_kb.jsonl	43	793	0	23167/ 9/ 64	qwen3.5:35b-a3b
2026-05-21 08:28:38	12:28:21	qwen3.5_35b-a3b__direct_kb.jsonl	43	793	0	23167/ 19/ 60	qwen3.5:35b-a3b
2026-05-21 08:29:38	12:29:21	qwen3.5_35b-a3b__direct_kb.jsonl	43	793	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 08:30:38	12:30:22	qwen3.5_35b-a3b__direct_kb.jsonl	43	793	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 08:31:38	12:31:22	qwen3.5_35b-a3b__direct_kb.jsonl	44	794	0	23167/ 54/ 65	qwen3.5:35b-a3b
2026-05-21 08:32:39	12:32:22	qwen3.5_35b-a3b__direct_kb.jsonl	44	794	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 08:33:39	12:33:22	qwen3.5_35b-a3b__direct_kb.jsonl	44	794	0	23167/ 100/ 66	qwen3.5:35b-a3b
2026-05-21 08:34:39	12:34:23	qwen3.5_35b-a3b__direct_kb.jsonl	44	794	0	23167/ 21/ 60	qwen3.5:35b-a3b
2026-05-21 08:35:39	12:35:23	qwen3.5_35b-a3b__direct_kb.jsonl	44	794	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 08:36:40	12:36:23	qwen3.5_35b-a3b__direct_kb.jsonl	45	795	0	23167/ 19/ 64	qwen3.5:35b-a3b
2026-05-21 08:37:40	12:37:24	qwen3.5_35b-a3b__direct_kb.jsonl	45	795	0	23167/ 19/ 60	qwen3.5:35b-a3b
2026-05-21 08:38:40	12:38:24	qwen3.5_35b-a3b__direct_kb.jsonl	45	795	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 08:39:41	12:39:24	qwen3.5_35b-a3b__direct_kb.jsonl	45	795	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 08:40:41	12:40:24	qwen3.5_35b-a3b__direct_kb.jsonl	46	796	0	23167/ 50/ 66	qwen3.5:35b-a3b
2026-05-21 08:41:41	12:41:25	qwen3.5_35b-a3b__direct_kb.jsonl	46	796	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 08:42:41	12:42:25	qwen3.5_35b-a3b__direct_kb.jsonl	46	796	0	23167/ 98/ 64	qwen3.5:35b-a3b
2026-05-21 08:43:42	12:43:25	qwen3.5_35b-a3b__direct_kb.jsonl	46	796	0	23167/ 21/ 61	qwen3.5:35b-a3b
2026-05-21 08:44:42	12:44:25	qwen3.5_35b-a3b__direct_kb.jsonl	46	796	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 08:45:42	12:45:26	qwen3.5_35b-a3b__direct_kb.jsonl	47	797	0	23167/ 19/ 64	qwen3.5:35b-a3b
2026-05-21 08:46:42	12:46:26	qwen3.5_35b-a3b__direct_kb.jsonl	47	797	0	23167/ 19/ 60	qwen3.5:35b-a3b
2026-05-21 08:47:43	12:47:26	qwen3.5_35b-a3b__direct_kb.jsonl	47	797	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 08:48:43	12:48:27	qwen3.5_35b-a3b__direct_kb.jsonl	47	797	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 08:49:43	12:49:27	qwen3.5_35b-a3b__direct_kb.jsonl	48	798	0	23167/ 100/ 67	qwen3.5:35b-a3b
2026-05-21 08:50:44	12:50:27	qwen3.5_35b-a3b__direct_kb.jsonl	48	798	0	23167/ 19/ 62	qwen3.5:35b-a3b
2026-05-21 08:51:44	12:51:27	qwen3.5_35b-a3b__direct_kb.jsonl	48	798	0	23167/ 52/ 62	qwen3.5:35b-a3b
2026-05-21 08:52:44	12:52:28	qwen3.5_35b-a3b__direct_kb.jsonl	48	798	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 08:53:44	12:53:28	qwen3.5_35b-a3b__direct_kb.jsonl	48	798	0	23167/ 18/ 59	qwen3.5:35b-a3b
2026-05-21 08:54:45	12:54:28	qwen3.5_35b-a3b__direct_kb.jsonl	49	799	0	23167/ 15/ 64	qwen3.5:35b-a3b
2026-05-21 08:55:45	12:55:28	qwen3.5_35b-a3b__direct_kb.jsonl	49	799	0	23167/ 15/ 60	qwen3.5:35b-a3b
2026-05-21 08:56:45	12:56:29	qwen3.5_35b-a3b__direct_kb.jsonl	49	799	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 08:57:46	12:57:29	qwen3.5_35b-a3b__direct_kb.jsonl	49	799	0	23167/ 19/ 60	qwen3.5:35b-a3b
2026-05-21 08:58:46	12:58:29	qwen2.5_32b__rag_only.jsonl	0	800	0	1330/ 0/ 52	
2026-05-21 08:59:46	12:59:30	qwen2.5_32b__rag_only.jsonl	0	800	0	20867/ 26/ 60	qwen2.5:32b
2026-05-21 09:00:46	13:00:30	qwen2.5_32b__rag_only.jsonl	0	800	0	20867/ 0/ 60	qwen2.5:32b
2026-05-21 09:01:47	13:01:30	qwen2.5_32b__rag_only.jsonl	0	800	0	20867/ 0/ 61	qwen2.5:32b
2026-05-21 09:02:47	13:02:31	qwen2.5_32b__rag_only.jsonl	1	801	0	20869/ 0/ 64	qwen2.5:32b
2026-05-21 09:03:47	13:03:31	qwen2.5_32b__rag_only.jsonl	2	802	0	20869/ 88/ 68	qwen2.5:32b
2026-05-21 09:04:48	13:04:31	qwen2.5_32b__rag_only.jsonl	2	802	0	20869/ 0/ 60	qwen2.5:32b
2026-05-21 09:05:48	13:05:31	qwen2.5_32b__rag_only.jsonl	3	803	0	20869/ 0/ 63	qwen2.5:32b
2026-05-21 09:06:48	13:06:32	qwen2.5_32b__rag_only.jsonl	4	804	0	20869/ 0/ 63	qwen2.5:32b
2026-05-21 09:07:49	13:07:32	qwen2.5_32b__rag_only.jsonl	5	805	0	20869/ 57/ 65	qwen2.5:32b
2026-05-21 09:08:49	13:08:32	qwen2.5_32b__rag_only.jsonl	5	805	0	20869/ 0/ 60	qwen2.5:32b
2026-05-21 09:09:49	13:09:33	qwen2.5_32b__rag_only.jsonl	7	807	0	20871/ 68/ 66	qwen2.5:32b
2026-05-21 09:10:49	13:10:33	qwen2.5_32b__rag_only.jsonl	7	807	0	20871/ 26/ 63	qwen2.5:32b
2026-05-21 09:11:50	13:11:33	qwen2.5_32b__rag_only.jsonl	7	807	0	20871/ 12/ 60	qwen2.5:32b
2026-05-21 09:12:50	13:12:34	qwen2.5_32b__rag_only.jsonl	7	807	0	20871/ 0/ 59	qwen2.5:32b
2026-05-21 09:13:50	13:13:34	qwen2.5_32b__rag_only.jsonl	7	807	0	20871/ 25/ 60	qwen2.5:32b
2026-05-21 09:14:51	13:14:34	qwen2.5_32b__rag_only.jsonl	8	808	1	20871/ 100/ 65	qwen2.5:32b
2026-05-21 09:15:51	13:15:34	qwen2.5_32b__rag_only.jsonl	8	808	1	20871/ 26/ 62	qwen2.5:32b
2026-05-21 09:16:51	13:16:35	qwen2.5_32b__rag_only.jsonl	8	808	1	20871/ 0/ 60	qwen2.5:32b
2026-05-21 09:17:52	13:17:35	qwen2.5_32b__rag_only.jsonl	8	808	1	20871/ 27/ 60	qwen2.5:32b
2026-05-21 09:18:52	13:18:35	qwen2.5_32b__rag_only.jsonl	9	809	1	20871/ 57/ 63	qwen2.5:32b
2026-05-21 09:19:52	13:19:36	qwen2.5_32b__rag_only.jsonl	9	809	1	20871/ 0/ 61	qwen2.5:32b
2026-05-21 09:20:53	13:20:36	qwen2.5_32b__rag_only.jsonl	10	810	1	20871/ 56/ 66	qwen2.5:32b
2026-05-21 09:21:53	13:21:36	qwen2.5_32b__rag_only.jsonl	11	811	1	20871/ 68/ 67	qwen2.5:32b
2026-05-21 09:22:53	13:22:37	qwen2.5_32b__rag_only.jsonl	11	811	1	20871/ 26/ 61	qwen2.5:32b
2026-05-21 09:23:54	13:23:37	qwen2.5_32b__rag_only.jsonl	12	812	1	20871/ 0/ 63	qwen2.5:32b
2026-05-21 09:24:54	13:24:37	qwen2.5_32b__rag_only.jsonl	12	812	1	20871/ 0/ 60	qwen2.5:32b
2026-05-21 09:25:54	13:25:38	qwen2.5_32b__rag_only.jsonl	12	812	1	20871/ 26/ 59	qwen2.5:32b
2026-05-21 09:26:55	13:26:38	qwen2.5_32b__rag_only.jsonl	12	812	1	20871/ 2/ 60	qwen2.5:32b
2026-05-21 09:27:55	13:27:38	qwen2.5_32b__rag_only.jsonl	13	813	1	20871/ 0/ 62	qwen2.5:32b
2026-05-21 09:28:55	13:28:39	qwen2.5_32b__rag_only.jsonl	14	814	1	20871/ 0/ 63	qwen2.5:32b
2026-05-21 09:29:56	13:29:39	qwen2.5_32b__rag_only.jsonl	15	815	1	20871/ 0/ 64	qwen2.5:32b
2026-05-21 09:30:56	13:30:39	qwen2.5_32b__rag_only.jsonl	16	816	1	20871/ 59/ 65	qwen2.5:32b
2026-05-21 09:31:56	13:31:40	qwen2.5_32b__rag_only.jsonl	16	816	1	20871/ 6/ 61	qwen2.5:32b
2026-05-21 09:32:57	13:32:40	qwen2.5_32b__rag_only.jsonl	17	817	1	20871/ 0/ 63	qwen2.5:32b
2026-05-21 09:33:57	13:33:40	qwen2.5_32b__rag_only.jsonl	18	818	1	20871/ 0/ 63	qwen2.5:32b
2026-05-21 09:34:57	13:34:41	qwen2.5_32b__rag_only.jsonl	20	820	1	20871/ 59/ 68	qwen2.5:32b
2026-05-21 09:35:57	13:35:41	qwen2.5_32b__rag_only.jsonl	20	820	1	20871/ 26/ 61	qwen2.5:32b
2026-05-21 09:36:58	13:36:41	qwen2.5_32b__rag_only.jsonl	20	820	1	20871/ 0/ 58	qwen2.5:32b
2026-05-21 09:37:58	13:37:42	qwen2.5_32b__rag_only.jsonl	21	821	1	20871/ 27/ 62	qwen2.5:32b
2026-05-21 09:38:58	13:38:42	qwen2.5_32b__rag_only.jsonl	22	822	1	20871/ 0/ 63	qwen2.5:32b
2026-05-21 09:39:59	13:39:42	qwen2.5_32b__rag_only.jsonl	23	823	1	20871/ 0/ 63	qwen2.5:32b
2026-05-21 09:40:59	13:40:43	qwen2.5_32b__rag_only.jsonl	24	824	1	20871/ 55/ 63	qwen2.5:32b
2026-05-21 09:41:59	13:41:43	qwen2.5_32b__rag_only.jsonl	24	824	1	20871/ 0/ 61	qwen2.5:32b
2026-05-21 09:43:00	13:42:43	qwen2.5_32b__rag_only.jsonl	25	825	1	20871/ 56/ 65	qwen2.5:32b
2026-05-21 09:44:00	13:43:43	qwen2.5_32b__rag_only.jsonl	26	826	1	20871/ 26/ 64	qwen2.5:32b
2026-05-21 09:45:00	13:44:44	qwen2.5_32b__rag_only.jsonl	28	828	1	20871/ 56/ 68	qwen2.5:32b
2026-05-21 09:46:00	13:45:44	qwen2.5_32b__rag_only.jsonl	29	829	1	20871/ 26/ 65	qwen2.5:32b
